data_resposta,cpf,intervalo_renda
2025-12-13,05980619618,R$8.000–12.000
2025-08-21,63301671810,+R$12.000
2024-10-29,59059601370,+R$12.000
2025-10-15,26078755453,R$8.000–12.000
2025-11-19,52940839293,R$8.000–12.000
2025-07-12,62661540640,R$4.000–8.000
2025-07-20,03379762121,R$2.000–4.000
2024-12-13,94022907884,R$8.000–12.000
2024-07-26,71727793676,R$2.000–4.000
2025-07-04,56390562483,+R$12.000
2024-01-23,36943214347,R$4.000–8.000
2025-05-04,66402319080,+R$12.000
2024-03-14,17706686545,+R$12.000
2025-11-23,91682673266,+R$12.000
2024-02-22,13925132883,R$4.000–8.000
2024-07-11,10260009979,+R$12.000
2025-04-11,35478033526,+R$12.000
2024-03-16,25486112389,+R$12.000
2024-03-23,80378635581,+R$12.000
2025-07-27,78188996026,R$8.000–12.000
2024-04-24,99937644993,R$4.000–8.000
2024-09-17,29116601711,R$8.000–12.000
2025-06-06,92840051977,R$4.000–8.000
2024-04-15,98552653804,R$4.000–8.000
2025-10-14,97994274669,R$2.000–4.000
2025-02-10,84962000054,R$2.000–4.000
2025-01-14,86652448252,+R$12.000
2025-10-29,71044031525,R$8.000–12.000
2025-11-07,40278298516,+R$12.000
2025-03-23,78111688009,R$8.000–12.000
2025-05-04,23513378253,R$8.000–12.000
2025-11-11,25788654113,R$8.000–12.000
2024-08-13,20193423413,R$4.000–8.000
2024-01-12,04237572201,R$8.000–12.000
2024-01-28,23356948478,R$2.000–4.000
2025-07-01,06142421466,R$4.000–8.000
2025-12-12,40414098159,R$8.000–12.000
2024-04-28,38717948203,R$8.000–12.000
2024-12-01,96080393221,R$8.000–12.000
2024-02-16,09069130981,R$4.000–8.000
2025-03-21,18645017821,+R$12.000
2024-04-11,19024742983,R$4.000–8.000
2024-12-29,32952948363,R$8.000–12.000
2024-12-27,37490607231,+R$12.000
2025-07-14,08341325832,R$4.000–8.000
2025-10-05,35837475032,R$8.000–12.000
2024-09-15,84276266933,R$8.000–12.000
2025-02-05,65801287656,R$4.000–8.000
2025-04-15,54949211398,R$8.000–12.000
2025-05-21,89767050362,R$4.000–8.000
2025-08-01,69308170329,R$2.000–4.000
2024-04-03,94837361428,R$2.000–4.000
2024-12-27,37700752131,R$4.000–8.000
2025-12-10,02825140364,R$8.000–12.000
2025-04-27,27402655859,+R$12.000
2024-06-08,42899820501,R$8.000–12.000
2025-03-11,63662070262,R$8.000–12.000
2025-10-29,52841140853,R$2.000–4.000
2024-10-14,96529630528,R$4.000–8.000
2024-02-23,60289944352,+R$12.000
2025-06-14,27190834361,R$8.000–12.000
2025-09-30,41254683971,+R$12.000
2024-09-13,91143726275,+R$12.000
2025-04-26,81673586219,R$8.000–12.000
2025-11-15,80346021412,R$4.000–8.000
2025-01-06,56933745606,+R$12.000
2024-03-13,80988659854,R$4.000–8.000
2025-08-04,83568299673,R$2.000–4.000
2024-08-07,33525379684,R$8.000–12.000
2025-04-09,84180639182,R$8.000–12.000
2024-08-20,08599185306,R$4.000–8.000
2024-08-08,77301633254,R$8.000–12.000
2025-01-02,06370042139,+R$12.000
2025-09-29,47780684334,R$4.000–8.000
2025-09-30,26522558363,R$8.000–12.000
2024-10-24,17259087939,R$8.000–12.000
2025-07-26,23383297913,R$8.000–12.000
2024-10-06,14650881402,+R$12.000
2025-03-24,79984763034,R$2.000–4.000
2024-04-10,02044448415,R$8.000–12.000
2025-08-28,03185575464,+R$12.000
2025-07-04,71016011499,R$4.000–8.000
2025-07-21,63735160917,+R$12.000
2025-07-06,48485356346,R$2.000–4.000
2024-02-02,07737709333,R$8.000–12.000
2024-06-04,96314913699,R$4.000–8.000
2024-10-24,70317425508,+R$12.000
2025-04-23,27537865415,+R$12.000
2024-05-28,73599192157,R$4.000–8.000
2025-03-31,88364769383,R$8.000–12.000
2024-10-23,94156020329,R$8.000–12.000
2025-07-04,35208237905,R$4.000–8.000
2025-09-25,10965344648,+R$12.000
2025-02-15,40381643936,R$8.000–12.000
2024-12-31,42473229759,R$8.000–12.000
2025-07-19,85516342505,+R$12.000
2025-11-13,84802783860,R$8.000–12.000
2024-04-21,52197440392,R$8.000–12.000
2024-05-02,40121569997,+R$12.000
2025-09-05,10313297531,+R$12.000
2024-07-03,31268377907,R$4.000–8.000
2025-02-15,10606184631,R$4.000–8.000
2024-08-02,23553082540,R$4.000–8.000
2025-09-28,84857782635,+R$12.000
2025-09-12,71131381150,+R$12.000
2024-11-26,31404979619,R$4.000–8.000
2025-02-08,09939437017,R$4.000–8.000
2025-02-23,79763323875,R$4.000–8.000
2025-06-11,04785128299,R$8.000–12.000
2025-02-14,27721789767,R$8.000–12.000
2024-08-05,10089876108,R$2.000–4.000
2024-10-03,40169643542,-R$2.000
2024-03-20,00633276457,R$8.000–12.000
2025-10-27,57924002574,R$8.000–12.000
2024-01-03,34352119605,+R$12.000
2024-08-06,62341035643,R$8.000–12.000
2025-10-03,34520432493,R$8.000–12.000
2024-10-10,45095185270,+R$12.000
2024-03-15,63708145992,R$8.000–12.000
2024-07-24,74453072071,R$8.000–12.000
2025-02-05,67045059982,R$8.000–12.000
2024-08-28,49839629634,+R$12.000
2024-08-13,17799317984,R$8.000–12.000
2025-06-30,87191030442,R$4.000–8.000
2024-03-27,27599801110,R$2.000–4.000
2025-11-15,07672154908,R$8.000–12.000
2025-10-15,32147069177,R$8.000–12.000
2024-07-22,89456967623,+R$12.000
2025-03-01,95125286202,R$8.000–12.000
2025-02-18,66297178510,R$8.000–12.000
2025-10-04,32163515543,R$8.000–12.000
2024-08-17,04238782394,R$4.000–8.000
2025-09-27,01260754163,+R$12.000
2024-03-23,95970674557,+R$12.000
2024-07-09,69278794759,R$8.000–12.000
2025-09-11,52599737354,+R$12.000
2025-11-26,55295665842,R$4.000–8.000
2024-02-10,07846745586,R$8.000–12.000
2024-09-23,94710314325,+R$12.000
2025-01-14,69043056669,R$8.000–12.000
2024-10-07,86737739691,R$4.000–8.000
2024-11-18,17104599920,+R$12.000
2025-07-22,00221423908,R$4.000–8.000
2024-03-25,73010721886,R$8.000–12.000
2025-11-09,15772649165,R$8.000–12.000
2024-04-30,97494368968,R$8.000–12.000
2025-07-06,37003233752,R$2.000–4.000
2025-05-10,97197009977,+R$12.000
2024-04-30,05904684089,R$8.000–12.000
2025-01-31,63296512928,R$4.000–8.000
2024-09-17,82844213509,+R$12.000
2024-08-18,65581326135,R$8.000–12.000
2025-03-10,00359384066,R$8.000–12.000
2024-02-16,03970913842,R$2.000–4.000
2025-10-10,95431556744,R$8.000–12.000
2025-01-23,15037680830,R$8.000–12.000
2025-07-04,47068341206,R$2.000–4.000
2024-08-10,82339916391,R$8.000–12.000
2025-11-17,87505538580,R$8.000–12.000
2024-06-19,91283117949,R$8.000–12.000
2024-12-11,18829786899,R$2.000–4.000
2025-06-29,41519115980,R$4.000–8.000
2024-06-05,15732717848,R$4.000–8.000
2024-08-15,85342630157,R$8.000–12.000
2025-12-25,19457205553,R$8.000–12.000
2025-07-03,55781794632,R$8.000–12.000
2025-03-17,93244591657,R$4.000–8.000
2025-08-23,85822798342,-R$2.000
2025-05-03,76750328132,R$8.000–12.000
2025-07-30,15170629656,R$4.000–8.000
2025-07-02,38141473079,R$4.000–8.000
2024-03-31,98889281027,+R$12.000
2025-07-23,07501953732,R$8.000–12.000
2024-04-05,01446961423,R$8.000–12.000
2024-06-11,31806325431,R$4.000–8.000
2025-11-04,87935606457,R$8.000–12.000
2024-06-20,81893167110,+R$12.000
2025-01-14,63237981007,R$4.000–8.000
2025-09-02,53255355480,R$8.000–12.000
2024-10-08,48063016618,R$4.000–8.000
2025-04-13,29730170332,R$4.000–8.000
2025-09-27,60561517128,+R$12.000
2025-09-07,42588283732,R$4.000–8.000
2024-04-05,44243648581,R$8.000–12.000
2025-06-02,38513117883,R$4.000–8.000
2024-08-19,53601469267,R$4.000–8.000
2024-12-04,80953697833,+R$12.000
2025-11-30,88919956200,+R$12.000
2025-02-23,51559453964,R$8.000–12.000
2025-07-19,73741289344,+R$12.000
2025-01-19,25038147416,+R$12.000
2024-07-31,24420350219,R$8.000–12.000
2024-07-15,17968514508,R$8.000–12.000
2024-01-24,12663650530,+R$12.000
2025-12-30,18128928288,R$8.000–12.000
2024-07-02,88148316641,+R$12.000
2024-05-31,98570975512,R$8.000–12.000
2024-09-17,26102650057,+R$12.000
2024-02-22,10149842844,R$4.000–8.000
2025-08-29,71633121618,R$8.000–12.000
2024-04-05,51932958313,R$8.000–12.000
2025-12-13,99163317845,R$4.000–8.000
2025-06-03,69712949402,R$8.000–12.000
2024-04-18,74383689627,R$2.000–4.000
2024-05-26,76155782568,+R$12.000
2024-06-28,94750307297,+R$12.000
2025-05-30,44880102852,+R$12.000
2024-11-28,82488911480,+R$12.000
2024-06-03,28695405772,+R$12.000
2025-08-04,72322487070,R$8.000–12.000
2024-10-14,50147027149,+R$12.000
2025-03-05,47607471718,R$8.000–12.000
2024-03-16,01023638603,R$4.000–8.000
2024-08-09,63601066470,R$4.000–8.000
2025-07-12,67643491423,+R$12.000
2025-11-22,31087583148,+R$12.000
2025-01-10,84284397686,+R$12.000
2025-01-27,99583063744,+R$12.000
2024-05-04,15471048816,+R$12.000
2024-05-04,94631610017,R$8.000–12.000
2024-12-18,85253965640,-R$2.000
2024-07-28,19326030547,R$8.000–12.000
2024-08-03,40517599111,+R$12.000
2024-04-10,39167751676,R$8.000–12.000
2025-09-06,48745827866,R$8.000–12.000
2024-07-29,20345303600,R$2.000–4.000
2024-03-18,78195857050,R$4.000–8.000
2025-12-14,39327272812,R$8.000–12.000
2024-02-18,17590251762,R$8.000–12.000
2025-05-09,72139386465,+R$12.000
2025-01-27,30686203700,+R$12.000
2024-05-28,66547980248,R$4.000–8.000
2024-03-12,34633488933,R$8.000–12.000
2025-03-23,65248378898,R$8.000–12.000
2025-04-21,40501323152,+R$12.000
2024-11-21,58071742650,R$8.000–12.000
2024-01-31,69543232469,R$4.000–8.000
2025-01-07,67996021341,+R$12.000
2024-06-28,28744292838,-R$2.000
2024-10-31,26602817072,R$8.000–12.000
2024-05-20,44081010764,+R$12.000
2025-05-29,20262805373,R$8.000–12.000
2024-06-24,09144750541,R$8.000–12.000
2024-06-22,75760188678,R$4.000–8.000
2024-04-04,57581186369,+R$12.000
2024-04-01,15040763156,+R$12.000
2025-08-25,02209195948,R$8.000–12.000
2025-12-13,11468551073,R$8.000–12.000
2024-09-16,04868052146,R$8.000–12.000
2024-08-13,99632349391,R$8.000–12.000
2024-04-26,10981541583,R$8.000–12.000
2025-04-02,07151890760,R$4.000–8.000
2024-08-30,72341218196,+R$12.000
2024-10-16,12667021784,-R$2.000
2025-11-01,90617169330,R$8.000–12.000
2025-08-16,27732001311,R$8.000–12.000
2025-06-16,95857916449,+R$12.000
2024-01-28,80196049950,R$8.000–12.000
2024-11-07,92013027503,R$8.000–12.000
2025-09-24,65168921025,R$4.000–8.000
2024-12-19,90073686622,+R$12.000
2025-08-09,19240722083,R$4.000–8.000
2025-02-27,51507184832,R$8.000–12.000
2024-12-20,27717855413,+R$12.000
2024-06-13,49887473379,R$8.000–12.000
2024-10-16,59396938079,R$8.000–12.000
2024-06-12,21269284319,+R$12.000
2024-07-18,04805572597,R$4.000–8.000
2024-01-17,01482454306,R$8.000–12.000
2024-07-05,68556110196,R$8.000–12.000
2025-06-24,56871154774,R$8.000–12.000
2025-03-18,38663271345,R$8.000–12.000
2025-09-10,61930055835,R$8.000–12.000
2024-08-31,20960310898,+R$12.000
2025-03-05,11825036292,R$8.000–12.000
2025-04-25,30639224963,R$8.000–12.000
2025-08-28,04102832752,R$4.000–8.000
2024-07-30,39286410793,R$4.000–8.000
2024-08-28,09577375267,+R$12.000
2025-11-23,58660598678,R$8.000–12.000
2025-07-20,37010403739,R$4.000–8.000
2025-11-05,39109081875,R$4.000–8.000
2025-04-23,76678838498,R$4.000–8.000
2024-08-06,55900953984,R$4.000–8.000
2025-05-29,28413564270,R$8.000–12.000
2024-07-09,68450475926,R$8.000–12.000
2025-12-17,36339892137,R$4.000–8.000
2024-02-16,38021292314,R$8.000–12.000
2024-10-17,89300623426,+R$12.000
2025-10-16,67776533916,+R$12.000
2024-10-17,22905623485,R$8.000–12.000
2024-04-13,76987370881,R$4.000–8.000
2025-08-03,04965577778,R$8.000–12.000
2024-01-04,13507960219,+R$12.000
2024-08-30,70031851325,R$4.000–8.000
2024-02-09,08150862057,R$8.000–12.000
2025-10-13,97835458674,R$8.000–12.000
2025-05-23,57184828517,R$4.000–8.000
2024-12-19,63954230512,R$4.000–8.000
2024-03-27,86971232802,+R$12.000
2025-02-21,47437119015,R$8.000–12.000
2025-01-20,90247280113,+R$12.000
2024-10-28,67737110110,+R$12.000
2025-03-29,62691847073,R$8.000–12.000
2025-03-26,23606207618,R$8.000–12.000
2024-06-20,29581713440,R$8.000–12.000
2025-03-06,12826124998,-R$2.000
2024-03-09,64772923032,R$4.000–8.000
2024-06-20,77295512428,R$8.000–12.000
2025-10-17,46374169843,R$8.000–12.000
2025-07-06,67792907512,R$8.000–12.000
2024-11-26,89528622035,R$4.000–8.000
2024-09-02,03887815141,R$4.000–8.000
2025-01-29,38238925658,R$8.000–12.000
2025-06-05,12501011889,R$8.000–12.000
2025-04-15,66297504555,+R$12.000
2024-06-06,69547316929,R$2.000–4.000
2025-04-09,65787133150,+R$12.000
2025-01-13,02214208480,+R$12.000
2024-05-27,51097988038,R$8.000–12.000
2024-02-09,78777614997,R$8.000–12.000
2025-12-09,03875796371,+R$12.000
2024-07-10,17392458028,R$8.000–12.000
2024-01-13,02860118376,R$8.000–12.000
2024-05-17,17428409210,R$8.000–12.000
2025-03-26,88416793556,R$8.000–12.000
2024-05-21,40495124313,+R$12.000
2024-05-25,48867626842,R$8.000–12.000
2024-07-24,08209855794,R$4.000–8.000
2025-05-17,12687671910,R$8.000–12.000
2024-10-19,66683135477,R$4.000–8.000
2024-07-05,07897173748,R$8.000–12.000
2025-07-25,09229128754,R$4.000–8.000
2025-01-25,55641512867,+R$12.000
2024-08-14,70281452693,R$8.000–12.000
2025-04-08,62590926741,R$4.000–8.000
2024-05-17,77696455385,R$4.000–8.000
2024-10-19,09536308663,+R$12.000
2025-04-10,08656005151,R$4.000–8.000
2024-02-16,19358061611,R$4.000–8.000
2025-04-08,23083791543,R$4.000–8.000
2024-04-11,97706190264,R$4.000–8.000
2024-08-23,54220071614,R$8.000–12.000
2024-04-29,96933894726,R$8.000–12.000
2025-12-25,02385372997,R$2.000–4.000
2025-12-31,51091814021,+R$12.000
2025-08-17,76525139981,R$8.000–12.000
2025-05-16,60606032413,+R$12.000
2024-03-29,71292165541,R$4.000–8.000
2024-11-02,07251424861,R$4.000–8.000
2025-07-01,02762916673,+R$12.000
2025-08-07,81527873048,R$4.000–8.000
2024-12-24,28111879619,R$8.000–12.000
2024-08-27,62928139183,R$4.000–8.000
2025-09-10,50690150111,R$8.000–12.000
2024-03-28,72387812740,R$8.000–12.000
2025-03-25,88110683989,R$4.000–8.000
2024-02-24,04330562340,R$4.000–8.000
2024-03-04,71327871393,R$4.000–8.000
2025-09-23,80450172830,R$8.000–12.000
2025-12-25,98057700986,+R$12.000
2025-09-02,01151516236,-R$2.000
2024-11-16,59138883763,R$4.000–8.000
2025-03-24,25807400403,R$4.000–8.000
2024-06-19,02746265090,R$8.000–12.000
2024-06-01,95071104945,R$8.000–12.000
2025-12-09,34540621296,+R$12.000
2025-04-24,17306125356,R$2.000–4.000
2025-10-04,59885567530,R$8.000–12.000
2024-08-27,17007420453,R$8.000–12.000
2024-03-29,85179239266,R$4.000–8.000
2025-06-23,45884801198,R$4.000–8.000
2024-12-28,16640641336,R$8.000–12.000
2025-05-30,47331762335,R$8.000–12.000
2025-08-11,72758252117,R$8.000–12.000
2024-09-15,03982789103,R$8.000–12.000
2025-08-04,02847521708,R$8.000–12.000
2025-04-28,11752517788,R$8.000–12.000
2025-04-01,14033716861,R$8.000–12.000
2024-12-01,70975707795,R$8.000–12.000
2025-08-11,18953139304,+R$12.000
2024-04-07,26457394544,R$8.000–12.000
2025-03-13,45295904505,R$4.000–8.000
2025-03-07,04964513178,R$4.000–8.000
2025-06-25,70191189032,R$8.000–12.000
2024-04-24,28682914720,R$4.000–8.000
2024-04-29,88844912759,R$8.000–12.000
2024-02-12,50532095067,R$4.000–8.000
2025-03-06,50232095805,R$8.000–12.000
2024-02-03,32464209059,+R$12.000
2024-10-08,59979308177,+R$12.000
2024-06-12,16496691409,R$4.000–8.000
2024-11-23,35846123343,R$8.000–12.000
2024-11-22,50738292624,R$8.000–12.000
2025-07-20,15191504688,R$4.000–8.000
2025-08-29,62529154331,R$4.000–8.000
2024-11-29,25225563985,R$8.000–12.000
2025-04-27,71810274747,R$4.000–8.000
2025-12-31,65428114754,R$8.000–12.000
2025-04-18,75623089418,R$4.000–8.000
2025-04-03,63897263113,R$2.000–4.000
2025-05-18,16712794401,R$8.000–12.000
2024-11-05,59726347557,R$4.000–8.000
2024-02-21,66807978425,R$2.000–4.000
2024-08-04,45877834437,R$8.000–12.000
2025-01-22,49083793220,R$4.000–8.000
2024-02-25,23728848763,R$4.000–8.000
2025-07-03,11470722646,R$8.000–12.000
2024-03-19,70890822081,+R$12.000
2024-03-19,47389741124,R$4.000–8.000
2025-04-09,88997590323,R$4.000–8.000
2025-10-19,84569223186,R$8.000–12.000
2024-02-20,51648621617,R$8.000–12.000
2025-01-17,69537199457,R$4.000–8.000
2025-08-18,33048837308,R$8.000–12.000
2025-04-15,18898194706,R$8.000–12.000
2024-10-27,32178477898,R$8.000–12.000
2024-09-06,66205267041,R$4.000–8.000
2024-09-05,58273158025,R$4.000–8.000
2024-01-22,00219797647,R$8.000–12.000
2024-09-30,78486523080,R$8.000–12.000
2025-07-28,44089947613,R$8.000–12.000
2025-01-01,58283764733,R$8.000–12.000
2025-06-10,50389227468,R$8.000–12.000
2024-02-17,30297122497,+R$12.000
2024-07-30,30536542100,R$2.000–4.000
2025-03-13,11374375985,R$8.000–12.000
2025-04-15,41699376970,R$2.000–4.000
2025-09-29,95505343385,+R$12.000
2024-12-03,38713690247,R$8.000–12.000
2024-03-11,25513303818,R$8.000–12.000
2025-04-12,86017815147,R$4.000–8.000
2024-06-08,27751353261,R$4.000–8.000
2024-07-19,59193845986,R$8.000–12.000
2025-05-10,97601834245,R$2.000–4.000
2024-04-17,90980690517,R$2.000–4.000
2025-07-04,20149033964,R$4.000–8.000
2024-08-21,00071045753,+R$12.000
2025-07-16,78949807901,R$2.000–4.000
2024-01-26,97109540958,R$4.000–8.000
2024-02-23,60607032143,R$8.000–12.000
2024-11-13,40421001499,R$8.000–12.000
2025-01-20,26835715076,R$8.000–12.000
2024-11-15,47629778177,R$4.000–8.000
2025-10-24,18021122644,+R$12.000
2025-06-06,18907318006,R$4.000–8.000
2024-04-21,46914185159,+R$12.000
2025-03-10,58867515097,R$4.000–8.000
2025-05-13,67091922391,R$8.000–12.000
2024-09-25,67437682518,R$4.000–8.000
2024-12-09,73756055932,R$2.000–4.000
2025-01-10,05090653877,+R$12.000
2025-10-09,92577125822,R$8.000–12.000
2025-07-02,84366295685,R$8.000–12.000
2025-04-16,49606609349,R$8.000–12.000
2025-12-02,31568182932,+R$12.000
2025-04-02,55684738626,R$8.000–12.000
2025-10-21,76706053515,R$8.000–12.000
2024-01-06,76839201586,R$4.000–8.000
2024-08-20,82292758275,+R$12.000
2025-12-06,52608960684,+R$12.000
2025-01-24,83849424699,R$8.000–12.000
2025-05-25,79983498609,R$8.000–12.000
2024-10-26,54121942963,+R$12.000
2025-10-30,04108385353,R$4.000–8.000
2024-11-19,57400309663,R$8.000–12.000
2025-09-07,47792068650,-R$2.000
2025-04-12,70420306390,R$8.000–12.000
2025-09-22,95300516835,R$8.000–12.000
2024-05-08,01174701540,+R$12.000
2025-06-01,55598221207,+R$12.000
2024-03-15,46135391823,R$8.000–12.000
2025-09-07,63812405792,R$4.000–8.000
2024-08-28,96558344566,+R$12.000
2024-10-07,34919028051,R$4.000–8.000
2025-11-30,34138470808,+R$12.000
2025-06-07,12243023727,R$8.000–12.000
2025-07-10,40281972751,R$8.000–12.000
2025-11-24,87262945353,R$8.000–12.000
2024-04-25,74986925498,+R$12.000
2024-06-14,30179855889,R$2.000–4.000
2024-05-04,17795189899,R$4.000–8.000
2025-04-10,21070507119,+R$12.000
2024-12-06,43335854873,+R$12.000
2025-01-04,45590013532,R$8.000–12.000
2024-11-06,22860470486,+R$12.000
2024-04-28,61605070071,R$8.000–12.000
2024-11-11,77402391391,R$8.000–12.000
2025-01-28,45490922223,R$8.000–12.000
2024-01-23,06754267555,R$8.000–12.000
2024-12-27,19135450023,+R$12.000
2024-10-04,32009256118,R$8.000–12.000
2025-05-21,46271484103,R$8.000–12.000
2024-03-17,05137359748,R$4.000–8.000
2024-10-22,17981119160,R$8.000–12.000
2024-04-26,96593467574,R$8.000–12.000
2024-05-15,80037003322,R$8.000–12.000
2024-07-13,88423611920,+R$12.000
2024-07-25,74145621710,R$4.000–8.000
2025-05-16,29711090501,R$4.000–8.000
2025-07-14,54524078991,R$4.000–8.000
2024-09-17,32961035410,R$8.000–12.000
2025-03-10,45346753540,R$4.000–8.000
2025-09-29,66559966607,R$2.000–4.000
2025-08-17,56469778931,+R$12.000
2024-05-21,92585370371,R$8.000–12.000
2025-11-16,36401711213,R$8.000–12.000
2025-08-05,13980224992,+R$12.000
2025-08-30,42836872678,+R$12.000
2024-04-11,61235096269,R$4.000–8.000
2024-10-20,48618319088,R$2.000–4.000
2024-09-17,42237328561,+R$12.000
2024-02-23,40124113460,+R$12.000
2025-03-01,99918260374,R$8.000–12.000
2025-08-10,43384793807,R$8.000–12.000
2025-03-07,31194609279,R$8.000–12.000
2025-04-19,82427213524,R$4.000–8.000
2024-07-07,28758303847,R$8.000–12.000
2025-12-28,23134757595,R$8.000–12.000
2024-11-24,57702808698,R$2.000–4.000
2025-06-03,53768504046,+R$12.000
2025-08-16,91090545337,+R$12.000
2024-03-01,52430367589,R$4.000–8.000
2024-05-20,43796619997,+R$12.000
2024-10-26,37978564494,R$4.000–8.000
2024-08-15,59651688116,R$4.000–8.000
2025-01-30,46871937560,+R$12.000
2024-12-06,32061560390,R$8.000–12.000
2025-03-22,00075788532,R$4.000–8.000
2024-06-06,74446719756,R$8.000–12.000
