data_compra,cpf,destino,cep
2025-07-15,37284452390,EUA,22387759
2024-09-02,57245290560,Canadá,05350625
2025-04-26,06135797913,Austrália,50156589
2024-10-18,26049098658,Irlanda,20914633
2024-01-17,87819523758,EUA,22467473
2024-10-10,63030219643,Irlanda,22507504
2024-04-22,94900869765,Irlanda,30699943
2025-09-25,14067717676,Canadá,22336311
2025-10-30,11922203109,Irlanda,22316116
2025-08-17,97065788145,Irlanda,80235160
2025-05-19,46173555079,Canadá,80787526
2024-07-01,09208926706,Canadá,01349013
2024-12-13,77817850098,Austrália,70617670
2024-12-30,88723959689,Austrália,30006902
2025-09-23,71860431664,Canadá,04899011
2025-09-25,29865089376,Canadá,01954227
2025-09-11,25245941961,Austrália,22430097
2025-08-04,97597596963,EUA,70839691
2024-04-05,35962988657,Irlanda,22054296
2024-01-13,25387159747,Irlanda,90293221
2024-08-30,85050107844,Irlanda,22868402
2025-04-20,41280949715,Canadá,20724085
2025-09-18,82722075842,Irlanda,04301631
2025-04-03,71051506547,Irlanda,01430178
2024-07-07,47618888826,Austrália,05218228
2025-01-08,60782661030,Canadá,30335969
2025-10-21,96467123340,EUA,01238722
2025-03-25,51251550471,EUA,90270310
2024-09-05,46796764871,Austrália,04249780
2025-11-18,86758298128,Austrália,05755794
2024-10-26,91421330466,Irlanda,50779928
2024-09-20,77375509670,Austrália,22076653
2025-08-31,43650422422,EUA,90389389
2025-11-25,12411655500,Irlanda,01837667
2024-08-20,06348798223,Reino Unido,04206879
2025-10-09,30688206422,Austrália,20276107
2024-12-16,53171887653,Canadá,05809862
2024-07-12,97858529016,EUA,01464182
2025-01-18,87152844331,Irlanda,70687334
2024-10-23,43061296563,Canadá,70303645
2024-11-17,15851752375,Canadá,22983714
2025-10-11,42184968665,EUA,30543171
2025-03-28,29193546093,Irlanda,04448962
2025-09-24,99278812681,Canadá,90631216
2025-07-09,96500384108,Irlanda,30303946
2025-01-19,75069384590,Canadá,04502309
2025-11-13,02487747581,Irlanda,04268149
2024-06-28,94613543232,Reino Unido,30117003
2025-08-23,75329850802,Austrália,22898789
2024-05-08,32922386421,Canadá,05332679
2025-01-04,07802232331,EUA,05614867
2025-05-06,14885065962,Canadá,90679600
2024-03-13,11728411078,EUA,90693694
2025-03-07,82545176346,EUA,80061783
2024-04-23,67829411400,Austrália,90063172
2024-08-27,32007038446,Canadá,01763437
2025-12-20,21410895842,Canadá,01566212
2024-01-03,47317572060,Irlanda,05256072
2025-05-04,61700237660,Reino Unido,01866130
2024-11-01,34360224116,Reino Unido,01744314
2024-10-31,97130830562,EUA,01445744
2024-08-14,68567083306,EUA,05419783
2024-04-22,62047172115,EUA,01653395
2025-03-18,29010402283,Canadá,01713860
2024-05-09,04323421296,Irlanda,50154469
2025-07-09,21534562277,Austrália,22222988
2025-04-11,86518562222,Austrália,05373490
2025-12-02,59520824577,Austrália,05883876
2025-03-28,13316275032,EUA,01948712
2024-08-05,84411572979,EUA,22039011
2024-10-09,00477731072,Canadá,80588858
2025-04-12,00586489790,Canadá,04105044
2024-04-11,19408307342,Reino Unido,01854417
2024-03-22,11168339720,Reino Unido,20950664
2025-05-29,21088699228,Irlanda,30861921
2024-08-02,84026799184,Canadá,80639791
2024-12-10,39959110556,Canadá,22525287
2024-07-10,67526323162,Canadá,01492462
2024-01-27,75543664979,Canadá,01512691
2024-05-22,24673949194,EUA,04653757
2025-09-17,22223821664,Irlanda,60554767
2025-04-27,08603625974,Irlanda,50764474
2024-05-11,83122158360,Canadá,30425493
2024-05-19,75787877202,Irlanda,01293061
2025-10-15,42203218655,Canadá,90262335
2025-12-26,86990704204,Canadá,01909991
2024-08-04,17818505894,Canadá,05855922
2024-06-28,26853857660,EUA,20534985
2025-08-10,80072798065,EUA,01004210
2025-11-23,38424388521,Irlanda,04123624
2025-02-10,75681137961,Austrália,01335717
2024-09-30,50004692439,Austrália,04907709
2025-04-07,61300085449,Irlanda,01418801
2024-02-26,31169198335,Irlanda,04745313
2024-07-09,08545957929,Canadá,22013801
2025-01-01,28993503457,Irlanda,04742712
2025-10-15,84447795698,Irlanda,90184567
2024-12-18,45317901161,Canadá,22065844
2024-02-16,24303489927,EUA,22270890
2025-12-28,70984244907,Canadá,22672382
2024-10-02,33845732532,EUA,04729948
2025-02-28,45695084989,EUA,40058137
2024-04-06,62302853814,EUA,80739439
2024-02-25,56612365469,Irlanda,20359135
2024-07-18,56924887229,Reino Unido,01325643
2025-05-25,21954207384,Canadá,05957555
2024-03-08,72535767779,Irlanda,01526945
2024-10-19,52132676067,Reino Unido,22490026
2025-03-01,26652894812,Canadá,01485621
2024-08-26,36278235381,Irlanda,04064242
2024-08-22,73891225396,EUA,30478177
2025-11-07,99076249143,Irlanda,01670040
2025-02-11,56133796952,Reino Unido,01484172
2024-12-12,00644544802,Reino Unido,22182606
2024-08-19,99843938128,Irlanda,22987689
2024-12-26,00781429864,Canadá,01490885
2025-05-20,96826893144,EUA,80376822
2024-04-24,42134992586,EUA,04083125
2024-09-30,97386382715,Irlanda,90134582
2024-01-08,56758852250,EUA,05143396
2025-09-21,33790277469,Canadá,30366564
2025-03-06,89345781148,Reino Unido,80439768
2025-10-28,89605862124,Austrália,40501867
2024-03-13,03884289246,Irlanda,30833529
2025-06-25,50031661058,Canadá,04622459
2025-10-22,27974026655,Austrália,90772088
2024-11-04,08446155577,EUA,30874929
2024-06-20,82221917621,EUA,01538112
2025-05-27,35458563919,EUA,01781357
2025-04-21,64160157458,Irlanda,01361808
2025-10-08,95818737861,EUA,05855630
2024-08-24,99052291315,Canadá,05738783
2025-07-30,20462469482,Canadá,04348161
2024-01-26,03501666680,Reino Unido,05152586
2024-01-05,85353841539,Irlanda,01513926
2025-07-19,15633765829,Canadá,04610574
2024-10-19,05553942010,Austrália,80328827
2024-12-21,09268603656,Reino Unido,01068036
2025-11-04,81285896231,Irlanda,04533229
2025-04-27,59700093061,Irlanda,30895142
2024-01-29,23584173509,Reino Unido,70909647
2024-01-23,89360559781,Reino Unido,22707625
2024-03-14,86588855039,Reino Unido,22304607
2024-10-11,65814536836,EUA,01681613
2025-11-30,73937689852,Austrália,20698524
2025-05-18,75380210398,Canadá,04799379
2024-05-22,15219854330,Irlanda,30023836
2024-10-12,55418181985,Irlanda,22641273
2025-01-31,09175955412,Austrália,80990898
2025-10-02,07557073478,EUA,22493397
2024-08-29,77499429458,Austrália,90543611
2025-04-24,45508763711,Austrália,04845910
2025-06-27,63748417542,Canadá,80788999
2024-08-13,28489640666,Austrália,80134292
2024-12-26,44975693695,Canadá,04409863
2024-02-05,10576617985,Canadá,22248741
2025-12-17,96334722448,EUA,05170145
2024-05-24,10113091906,Irlanda,30607178
2024-02-15,93869456774,Canadá,01821194
2024-05-24,12089890639,Canadá,01217092
2024-01-13,85910792889,Canadá,30087984
2025-10-25,56297470002,Canadá,05020562
2024-04-12,42335922894,Reino Unido,01573636
2025-09-17,55790651266,Austrália,04459941
2025-11-04,63675065640,Austrália,90360287
2024-05-09,61128145632,Austrália,01909961
2024-08-21,13263689232,EUA,01829285
2024-04-04,67161273188,EUA,60612356
2025-05-15,47509569399,Canadá,30207170
2024-10-21,32365800227,Canadá,70461351
2024-12-01,59165112335,Irlanda,60548090
2024-03-12,35324388924,Canadá,04831062
2025-06-07,89876883536,Canadá,70323439
2024-09-22,47140659530,EUA,20168957
2025-04-16,80698960128,Canadá,04648612
2025-06-13,73927119610,Canadá,90470757
2025-11-03,90819490913,Canadá,22660735
2024-12-12,23933836449,EUA,80351665
2025-01-16,71481621587,EUA,05756332
2024-03-22,01894930364,Canadá,01080547
2025-02-17,62017382094,Canadá,20177953
2025-05-30,76444838117,Austrália,01406868
2024-03-17,14083769353,Canadá,22433065
2024-06-07,46042297039,Canadá,05220594
2024-06-16,81916895271,Irlanda,22470888
2024-01-04,77918332265,EUA,04387608
2025-03-27,61561240698,Irlanda,01694128
2025-09-15,34532851453,EUA,01607391
2024-11-24,03012860300,EUA,30732803
2025-10-18,09777359833,Irlanda,04853005
2025-04-01,17431526451,Reino Unido,20611884
2025-09-27,15344962700,Irlanda,01429706
2024-05-12,71839218519,Reino Unido,04401677
2024-06-19,18100704891,Canadá,05031711
2025-06-16,70784454081,Austrália,01289638
2025-08-07,47661533097,Canadá,01316611
2024-03-04,65544285797,Canadá,90626872
2025-10-17,51069707915,Canadá,80763778
2025-10-26,90933855599,Canadá,90533789
2025-06-12,78430633640,EUA,22769549
2025-05-13,08569589537,EUA,05705058
2025-10-12,55655735792,EUA,20872512
2024-03-20,99717952792,Canadá,01802899
2025-11-13,88406564848,EUA,80796906
2024-07-10,13676706672,Irlanda,04889146
2025-11-29,52179481660,EUA,01564935
2025-10-28,89522734279,EUA,04508107
2024-01-06,72056012689,Canadá,30827697
2024-10-21,09054558227,Canadá,04964906
2025-08-26,91878065405,Canadá,01890594
2025-10-04,90781268945,Canadá,05700315
2024-10-16,57722170368,EUA,04058000
2025-08-15,58366284644,Canadá,40461620
2025-04-19,22472164580,EUA,01343022
2024-05-05,52753999028,Irlanda,01432086
2025-06-11,89637625058,Austrália,05378940
2024-08-27,24664475076,Canadá,80107690
2024-07-23,55902518558,Reino Unido,01643658
2024-02-08,79245444054,EUA,05887019
2024-06-21,28887852953,Canadá,70679121
2025-06-12,87380966459,Canadá,04631607
2024-05-03,67617849128,Austrália,01694818
2024-12-12,92553321137,Austrália,04735657
2024-10-01,81858740694,Irlanda,90196834
2025-11-02,90197492460,Irlanda,90709892
2025-08-09,35511246007,Canadá,22105087
2024-10-07,52627278129,Canadá,01853956
2024-07-28,98496032851,Irlanda,05927438
2024-08-26,33774196674,Austrália,05792357
2025-05-15,50687050137,Austrália,05922997
2024-09-29,49733488045,EUA,30041138
2025-03-28,65063589105,EUA,22542787
2025-05-17,20803846500,Canadá,30649160
2024-08-31,36269436912,Canadá,05928801
2025-06-24,39380010784,Austrália,01368062
2025-05-26,59490069679,EUA,01560134
2024-05-28,17477137522,EUA,22140184
2025-10-17,42305620650,EUA,22271966
2024-12-10,54890416658,EUA,05281458
2025-05-10,19389566173,EUA,80817643
2024-11-27,25203929789,Austrália,20011130
2024-07-23,73678436068,Irlanda,01549759
2025-05-02,33290667625,EUA,04562484
2024-01-24,01458294878,Irlanda,01355292
2025-11-10,57992459229,Austrália,80663341
2024-01-12,32293769219,Irlanda,80751234
2024-08-30,73129897166,Reino Unido,40533521
2024-01-04,09722399730,Irlanda,04715580
2025-05-19,59079460880,Canadá,30915660
2024-05-05,40319194037,EUA,80040433
2025-08-23,72754147079,Irlanda,60499244
2025-10-14,46644743468,Austrália,04025628
2025-11-15,30655493405,EUA,22928181
2025-09-18,22853449194,Canadá,01324923
2025-07-02,21401680124,Irlanda,22780704
2025-11-19,21408103211,Irlanda,01207493
2024-11-13,74772525157,Canadá,80251159
2024-08-08,65634977070,Austrália,04557132
2025-03-01,92483271003,Austrália,01654542
2024-04-18,64889430627,EUA,90728465
2024-11-12,47584312014,Reino Unido,30082481
2024-10-12,36634674575,Reino Unido,20233612
2025-04-04,09709490410,EUA,01961545
2024-05-04,89940967467,Austrália,80312866
2025-02-17,42575406987,Canadá,04444400
2025-01-07,26612226486,Canadá,01361058
2024-10-07,11789172493,Austrália,70193446
2025-12-22,62670535153,EUA,04597653
2025-01-17,42005871588,Austrália,22796275
2024-08-06,97385637984,EUA,01366052
2024-06-26,14100432257,Irlanda,04929621
2024-06-22,10168249730,EUA,04012580
2024-06-08,85685650460,EUA,80972073
2025-07-21,12581682176,Reino Unido,05024675
2025-03-10,88125550895,EUA,04850868
2025-07-29,82048390060,Irlanda,05396389
2025-12-02,32293571303,Irlanda,01628873
2025-04-06,60133900133,Canadá,70549669
2024-12-16,73709930207,Canadá,01816754
2025-11-07,29136059985,Canadá,30496267
2024-11-24,24076673288,Irlanda,04180378
2025-12-25,05598660112,EUA,05494788
2024-12-03,11970073638,Irlanda,20463436
2024-11-27,87942342405,Irlanda,01912053
2025-08-12,16689887842,Austrália,05347225
2024-05-01,07206130990,Austrália,30632798
2024-05-08,14460962011,Reino Unido,01153085
2025-05-16,27248216828,Austrália,90467980
2024-11-14,75760028700,EUA,05873888
2024-08-10,73167898423,Irlanda,90813955
2024-11-08,18178783760,Austrália,90288830
2025-09-21,94356339308,Canadá,50161395
2024-02-15,80212454528,Canadá,22460210
2024-01-25,16426121477,Irlanda,20974195
2024-06-19,78831782754,EUA,80740930
2025-05-23,12660195423,Irlanda,04452660
2025-11-04,07373181425,Irlanda,22024454
2025-07-25,45585918003,Reino Unido,70875019
2024-03-25,29366135776,EUA,04737291
2024-04-16,60513672341,Canadá,30475587
2024-10-23,62165586142,Austrália,50277539
2025-05-31,40155585893,Austrália,30419011
2024-11-13,72294736753,Canadá,04328573
2025-07-10,06113144228,Canadá,04033796
2025-05-19,93763881517,Canadá,05131862
2025-10-28,87689039871,EUA,01892033
2025-10-02,06617791897,EUA,70675862
2024-09-29,22214313106,Irlanda,70117061
2024-04-22,17227517760,Irlanda,60339089
2024-01-29,27593305800,EUA,05006879
2025-10-30,90975445972,EUA,22913540
2025-10-14,31006075032,Austrália,04682703
2024-09-21,31994673880,Canadá,04110921
2025-03-27,09748604834,Reino Unido,50930975
2025-08-02,97963354054,EUA,30303267
2025-06-19,37900708473,Irlanda,50781532
2024-11-04,26959110604,Canadá,04752148
2024-09-23,19106322172,EUA,01008157
2024-08-06,23764864063,Canadá,70330820
2024-06-07,59849528730,Canadá,01796403
2024-11-30,34508479582,Canadá,22618993
2025-06-25,48696667123,Canadá,80260198
2025-12-08,03146499269,EUA,22677490
2025-03-16,50897672022,EUA,01616729
2025-11-09,25656419123,Canadá,30669885
2025-04-21,15941534042,EUA,01362812
2025-12-02,10812273793,Irlanda,30941975
2024-10-22,37336279698,Canadá,22060455
2025-07-17,80210398212,Irlanda,40026799
2025-09-19,35626898874,Irlanda,04384025
2024-05-24,72243634392,EUA,04014440
2024-05-04,97822974246,Irlanda,01580731
2024-12-01,26856104400,Canadá,04923772
2025-07-28,53249766854,Canadá,30928275
2025-04-18,47680651107,Canadá,01607242
2024-06-06,09873439803,Irlanda,04604150
2025-04-06,63647523028,EUA,22969364
2025-06-05,93013703070,Irlanda,30618151
2024-05-19,44791380187,Canadá,04606054
2025-07-17,17354866874,Canadá,70728849
2025-07-01,94955253429,Canadá,30586755
2025-10-06,88854440971,Reino Unido,30068959
2025-03-28,35466975898,Irlanda,30866154
2024-06-08,26057938071,EUA,90246305
2024-12-29,26594306872,Irlanda,70106328
2025-07-10,03304386591,Austrália,05367205
2025-02-28,41217221494,Irlanda,01614548
2024-12-16,27518819566,EUA,80307383
2025-01-27,38121944157,Canadá,90532009
2025-09-20,93670759025,Irlanda,04157663
2025-09-24,14955220002,EUA,70556930
2024-12-17,58514585997,Irlanda,01260994
2025-06-04,77578083992,EUA,04091032
2024-03-22,70230766585,Reino Unido,90578972
2025-11-25,29456082733,Canadá,22606277
2024-06-25,60587921677,Canadá,04489330
2024-06-19,77532042181,Irlanda,22508179
2025-04-27,47763566997,EUA,22564510
2024-04-16,61786801929,Canadá,05150774
2024-04-17,32304151314,Irlanda,01794066
2025-06-22,14678469355,EUA,01336654
2024-09-19,42140757005,EUA,20965035
2024-01-14,66787393106,EUA,70047052
2024-03-13,82112998194,Canadá,05027385
2025-10-20,59102241028,Canadá,20010111
2025-01-10,65260967626,Austrália,05430099
2024-11-17,70225471393,Irlanda,70793897
2025-01-22,23274590141,Canadá,05597562
2025-05-03,78860544840,EUA,80712019
2024-02-13,62549516794,EUA,04097954
2024-10-02,26133350968,EUA,30228211
2024-01-15,72661666537,Austrália,05641106
2025-08-07,88749104477,EUA,01059522
2025-09-12,42719027070,Austrália,01968958
2025-12-10,11011343514,EUA,05687504
2024-07-12,02718013782,EUA,80442796
2025-09-04,49276467345,Reino Unido,70988446
2025-02-06,66344630630,EUA,04358840
2024-07-21,95788971846,Austrália,30682962
2024-01-28,14002143961,Austrália,70893628
2024-10-21,52748813594,Canadá,60809859
2025-05-21,72222509630,Austrália,50960976
2025-11-29,01334046707,EUA,90857509
2025-11-07,32266508184,Irlanda,01297323
2024-08-10,75125539091,EUA,20732034
2025-01-07,01980177296,Canadá,30569713
2024-12-26,14397464347,Irlanda,30829538
2025-10-04,79410134468,Canadá,40933327
2025-12-27,62173359769,Canadá,04180429
2024-10-05,96050881618,EUA,90069770
2025-01-05,26176093646,Canadá,22254209
2024-06-14,22449153767,Austrália,40861503
2025-12-02,87982463930,Canadá,70697114
2024-12-21,12101781623,Canadá,70021560
2025-09-01,23483773532,EUA,04006276
2024-07-02,94423402133,Irlanda,40629329
2024-04-08,45392133497,EUA,30524609
2025-12-14,68048458540,EUA,80140868
2024-04-17,36242297462,EUA,01735968
2024-06-13,74727985209,Austrália,20859638
2024-05-01,15571784442,Reino Unido,05224644
2024-06-22,73348739117,Canadá,80634483
2025-05-09,76738769806,Irlanda,60868943
2024-04-12,51001147451,Irlanda,01609068
2024-02-24,34674283589,Reino Unido,20935727
2024-06-15,16270448196,Austrália,01329234
2024-03-06,27549867205,Austrália,70860935
2024-08-08,56811368899,EUA,01209474
2024-08-25,35636502337,Canadá,20401670
2024-04-14,89477599241,EUA,04976070
2025-07-29,72105192996,Austrália,22699762
2024-09-01,76279960941,Irlanda,70834225
2025-04-28,41988480836,Irlanda,01581877
2024-10-22,45326676967,EUA,22587183
2024-12-13,83631263128,Canadá,90095940
2024-06-14,57869619543,Irlanda,70019176
2025-10-06,08473742600,Irlanda,70190132
2024-10-27,42453988039,EUA,22693875
2025-11-11,83149304273,Irlanda,90632294
2025-05-16,58055819905,EUA,80130828
2024-08-02,36219354193,EUA,01483534
2024-12-11,15716267110,Irlanda,04587298
2025-10-30,15891108614,Canadá,22142840
2025-07-07,28206325388,Irlanda,01525493
2025-05-31,02781304738,Irlanda,40202512
2025-08-20,29256323021,EUA,40416716
2024-07-01,95780556260,Canadá,01518023
2025-10-30,75360643067,EUA,30328079
2025-09-24,64972663128,Austrália,70982751
2025-11-07,47553749177,Austrália,05427226
2024-11-27,50587503117,Canadá,80036985
2024-05-31,24684943562,Austrália,01055900
2025-02-28,12082745918,Austrália,04635001
2025-01-30,92580371478,EUA,70101668
2025-04-07,60617056345,Reino Unido,20050392
2025-02-07,60792709071,Austrália,22510199
2024-08-18,84758090367,Irlanda,50162569
2025-05-14,51400941727,Canadá,60826302
2024-08-11,67191697463,Canadá,01442856
2024-11-25,74344622005,EUA,01019043
2024-03-01,93174904158,Reino Unido,01453744
2024-06-18,53443980712,Austrália,30817699
2025-11-01,80121893644,Austrália,30965597
2025-11-15,43857609751,Canadá,01026631
2025-03-28,03146109273,Austrália,05893512
2025-07-30,23401134072,Canadá,30703665
2025-09-20,12943238943,Canadá,04082040
2025-12-26,54633328196,Reino Unido,30382195
2025-05-29,30679693450,EUA,01497308
2025-05-10,33533367130,Canadá,01159930
2025-05-17,59940025268,Canadá,30495813
2024-12-10,73602238956,Austrália,04611927
2024-04-13,98167357715,Irlanda,30845366
2025-06-25,34196168666,EUA,22546904
2024-05-13,65224934211,Canadá,01461131
2025-06-10,61019307978,Irlanda,01552921
2024-12-05,97506177248,Irlanda,80365915
2024-09-04,33699019564,Reino Unido,01422191
2025-05-21,04907521240,EUA,90874459
2024-10-30,82527839457,Canadá,01774793
2025-05-22,75438236989,EUA,22235525
2025-11-10,76223081707,Irlanda,22380856
2024-05-14,83783209535,Austrália,01105875
2025-06-15,52237546397,Austrália,22792213
2025-07-21,11550148328,Canadá,01581450
2025-01-22,56501933976,Reino Unido,80372978
2024-05-31,33378909140,EUA,20116098
2024-03-13,67685630370,Irlanda,05670009
2024-12-12,75694516047,Irlanda,70147235
2024-04-09,16021816533,Irlanda,01797363
